document	label
기분을 전환하는덴 음악만한게 없는 것 같아. 음악을 한 번 들어볼게.	5
내 기분을 풀어주기 위해서 이렇게 노력하는 거야? 너무 고마워.	5
나 너무 우울해.	5
코로나 때문에 회사에서 재택근무를 하래.	5
맞아. 밖에 나가서 활동을 해야하는데 집에만 있으니 몸이 근질근질해.	5
아무거나 다 알려줘봐. 너무 우울해.	5
나 영화 좋아하는데 정말 잘 됐다!	5
나 요즘 주식을 시작했는데 손해가 많아.	5
친구가 같이 하자고 해서 시작한 거야.	5
생명과학주야. 주식은 괜찮아.	5
처음 구매할 때보다 많이 빠졌어.	5
어차피 지금 팔 수도 없어. 팔면 손해가 너무 많아.	5
단톡방에서 아는 사람이 주식을 추천해줘서 시작하게 됐어.	5
시간이 지나도 주식이 오르지 않고 계속 떨어지고 있어서 손해를 보고 있어. 너무 속상해.	5
시간이 지나면 주식이 좀 오를 수 있겠지? 그럼 좀 지켜봐야겠어.	5
코로나 때문에 밖에 못나가서 너무 짜증나.	5
많이 그런 것 같아.	5
그렇게 해봐야겠다.	5
어. 그래. 그거 진짜 고마워.	5
나 너무 우울해.	5
코로나로 재택근무를 시작하면서 매일 집 안에만 있으니까 답답하고 울적해.	5
모든 일처리가 비대면으로 이루어지니까 사람도 못 만나고 외출할 일도 없게 돼서 몸이 답답하고 처지게 돼.	5
기분을 전환할 때는 음악이 최고인 것 같아.	5
날 위해서 그렇게 해주는 거야? 너무 고마워. 나는 신나는 노래가 좋더라.	5
코로나 때문에 회사도 재택근무 한대.	5
맞아. 나가서 활동해야 되는데 정말 몸이 근질근질하고 죽겠어.	5
그런게 있으면 빨리 알려줘. 우울해 죽겠다고.	5
빨랑빨랑 영화 찾아줘.	5
나 요즘 주식을 시작했는데 후회가 돼.	5
친구가 전화와서 같이 하자고 하더라고.	5
생명과학 분야 주식이야. 주식은 괜찮아.	5
처음 셌을 때 보다 많이 빠졌어.	5
지금 팔 수도 없어. 손해가 크거든.	5
나 요즘에 주식을 시작했는데.	5
단톡방에서 아는 사람이 주식을 추천해줘서 하게 됐어.	5
주식을 추천한 사람이 항공사 종목이 오를 거라고 해서 항공사 종목을 샀어.	5
시간이 지나도 주식은 오르지 않고 계속 떨어지고 있어서 손해를 보고 있는 사정이야.	5
시간을 가지고 지켜보다보면 주식이 오르는 날이 있겠지?	5
단톡방에 있는 지인이 시작한다고 하더라고.	5
나는 코로나 관련 주식이야.	5
너무 많이 내렸어.	5
그래. 한 번 끝까지 해봐야지.	5
코로나 때문에 재택근무를 시작하면서 집 안에만 있으니까 마음이 울적해.	5
음악을 들으면 울적한 기분이 나아지는 것 같아.	5
나는 신나는 음악이랑 재미있는 영화가 좋더라. 그런 것 좀 알아봐줘.	5
단톡방에서 아는 사람이 주식에 투자하라고 알려줬어.	5
주식을 추천한 사람이 전자 쪽 종목을 가지고 있으면 오를 거라고 해서 전자 종목을 구입했어.	5
시간이 지나도 오르지는 않고 계속 떨어져서 손해를 보고 있는 상황이야. 너무 속상해.	5
주식이 자꾸 떨어져서 손해를 보니까 팔아버리려고 했는데 너의 말을 듣고 보니까 조금만 더 가지고 있어봐야겠어.	5
나 너무 우울해.	5
코로나 때문에 밖에도 못나가고 답답해.	5
진짜 그래. 너무 힘들어.	5
나 요즘 주식을 시작했는데.	5
코로나 관련 주식이야.	5
그래. 나도 그럴 생각이야.	5
나 너무나 우울해.	5
코로나 때문에 재택근무를 시작하면서 집 안에만 있으니까 마음이 울적해져.	5
마음이 울적할 때는 음악을 들으면 효과가 있긴 하더라.	5
나 너무 우울해.	5
맞아. 밖에 나가서 활동도 해야되는데 집에만 있으니 몸이 힘들어지는 것 같아.	5
알려주면 정말 고마울 것 같아. 힘 좀 내 볼게.	5
나 요즘 주식을 시작했는데 너무 힘들어.	5
그냥 친구가 같이 하자고 해서 시작했어.	5
그냥 요즘에 뜨고 있는 바이오야. 그게 제일 괜찮더라고.	5
샀을 때보다 많이 빠져 있어.	5
어차피 지금 팔지도 못해. 손해가 너무 크거든.	5
주식을 추천해준 사람이 전자 쪽 종목을 사면 좋다고 해서 전자 종목을 구매했어.	5
너무 우울해.	5
계속 재택 근무만 하고 집에 있으니까 기분이 너무 안좋다.	5
응. 몸도 쳐지고 기분도 안 좋아.	5
어. 고마워.	5
"아, 나 요즘 주식 시작 했는데."	5
아는 사람이 추천해줘 가지고.	5
지금 전자에 투자했는데 수익이 안 오르네.	5
어. 조금 더 버텨봐야지.	5
코로나 땜에 밖에 나갈 수가 없어. 집에서 일만 하니까 너무 답답해.	5
몸도 처지고 기분도 처지고 의욕이 없어. 생활 패턴이 완전히 달라졌어.	5
그래. 신나는 음악을 틀어놓고 기분 전환을 해야되겠어. 바깥을 못나가니까 너무 심심해!	5
그래. 재미있는 영화 좀 추천 해줘. 영화 보면 기분이 좀 나아질 것 같아.	5
나 요즘 주식을 시작했는데.	5
아는 지인이 소개시켜 줬거든. 좋은 상품이 있다고. 그런데.	5
삼성 증권에 들었는데 요즘 경기가 안좋아서 그런지 자꾸 내려가고 있어.	5
거진 바닥을 치고 있어. 어떻게 해야할지 속상해. 팔아야하는지.	5
나 요즘 너무 우울해.	5
코로나 때문에 회사도 재택근무로 바뀌어버렸어. 이젠 밖에 나갈 수도 없어.	5
밖에 나가서 친구도 만나고 사람들과 어울려야 되는데 못하니까 몸이 더 아픈 것 같아.	5
그런 음악이 있으면 빨랑빨랑 알려줘.	5
나 요즘 주식을 시작했는데 정말 속상해.	5
친구가 좋은 주식이 있다고 그래서 같이 시작하게 되었어.	5
요즘 뜨고 있는 바이오 주식이야.	5
처음 살 때보다 많이 떨어졌어.	5
나 요즘 주식을 시작했는데.	5
시간이 지나면 주식이 오를 수 있을까? 나는 계속 손해를 보니까 지금 팔려고 했는데 너의 말을 듣고 보니까 좀 기다려 봐야겠어.	5
반토막이 되었어.	5
나 너무 우울해.	5
코로나 때문에 회사도 재택근무 한대.	5
맞아. 사람은 햇볕을 받으면서 밖에 나가서 활동을 해야해.	5
기분 좋아질 수 있으면 그런 노래 좀 추천해줘.	5
영화까지 찾아주면 정말 고맙지.	5
나 너무 우울해.	5
음악을 들으면 기분이 좀 나아질 것 같아.	5
나는 신나는 노래랑 재미있는 영화가 좋더라구.	5
나 요즘 주식하고 있어.	5
친구의 권유로 같이 하기 시작했어.	5
요즘 가장 필요한 생명과학 주식이야.	5
처음 살 때보다 많이 떨어졌어.	5
나도 지금 팔 생각이 없어. 지금 팔면 손해가 너무 커.	5
나 너무 우울해.	5
나 주식을 시작하게 됐는데.	5
주식을 추천한 사람이 반도체 종목이 좋다고 해서 구입하게 됐어.	5
시간이 지나고 주식은 오르지 않고 계속 떨어지고 있어.	5
시간이 지나면 떨어졌던 내 주식도 오를 날이 오겠지?	5
나 너무 우울해.	5
코로나 때문에 회사가 재택근무한대.	5
그런 음악 있으면 빨리 소개해줘.	5
영화까지 찾아주면 정말 고맙지.	5
나 너무 우울해.	5
코로나로 인해 재택근무를 시작하면서 집안에만 있게 되니까 답답해.	5
밖에 못 나가서 햇빛을 못봐서 그런지 기력도 없고 몸이 계속 처져.	5
마음이 우울할 때는 음악을 듣는 게 최고인 것 같아.	5
나의 기분을 풀어주기 위해서 애써줘서 고마워.	5
나 요즘 주식하는데 정말 후회가 돼.	5
친구가 같이 하자고 해서 하게된거야.	5
요즈음 백신 개발할 수 있는 제약회사야.	5
처음에 샀을 때만 조금 오르더니 나중엔 떨어지고 있어.	5
어차피 지금 팔지도 못해. 손해가 너무 많아서.	5
아 요즘 주식을 시작했는데.	5
아니. 단톡방에서 지인이 엄청나게 좋다고 자꾸 나를 꼬드기는 거야.	5
아 종목은 비밀로 하기로 해서 말하기 좀 그런데. 음 비밀이야.	5
맞아. 지금 빼기에는 너무 늦었어. 손해가 너무 심해.	5
알았어. 너의 말대로 그렇게 해볼게.	5
나 너무 우울해.	5
맞아. 밖에 나가서 활동 못해서 그럼!	5
음악 좋지!	5
바이오 주식이야. 괜찮은 줄 알고 있었는데 그게 아닌가봐.	5
생각한 것보다 오르지도 않아.	5
코로나 땜에 밖에 나갈 수가 없어! 집에서 일만 하니 짜증이 나고 있어!	5
몸도 쳐지고 마음도 쳐지고 기분이 안 나. 답답하고 의욕이 없어.	5
나 요즘 주식을 시작했는데.	5
삼성 증권에 들었는데 경기가 안 좋은지 자꾸 내려가고 있어.	5
어쨋든 상황 봐서 정 안 되면 팔아야겠지. 손해를 보더라도.	5
알겠어. 고마워.	5
나 요즘 주식을 시작했는데.	5
떨어졌어.	5
아무래도 그래야겠지?	5
나 이번에 주식을 시작하게 됐어.	5
전자종목이 전망이 좋다고 해서 전자종목을 구입했어.	5
나 너무 우울해.	5
어 완전. 아 그래서 침대에서 일어나기가 너무 싫어.	5
내 마음을 풀어줄려고 이렇게까지 하는거야? 정말 고마워.	5
코로나 때문에 회사도 못 가고 재택근무 하고 있어.	5
맞어. 사람은 밖에서 활동을 해야 해.	5
좋은 음악 들으면 기분이 좋아지긴 해.	5
영화까지 찾아주면 정말 고맙지.	5
있어? 추천해줄만한 거 있어?	5
아 진짜? 고마워.	5
친구가 같이 하자고 연락이 왔었어.	5
어차피 팔지도 못해. 팔면 손해가 크거든.	5
좋아 고마워.	5
나 너무 우울해.	5
계속 내리고 있어서 손해를 보니까 그냥 팔아버릴라고 했는데 너의 말을 들어보니까 조금 더 가지고 있는게 나을 거 같아.	5
나 너무 우울해.	5
단톡방에서 아는 지인이 주식을 해보라고 추천해줬어.	5
주식가격이 계속 떨어지고 있어서 손해를 보고 있어.	5
시간이 지나면 나의 주식도 오를 수 있겠지?	5
나 너무 우울해.	5
코로나 때문에 회사가 재택근무로 바뀌었어.	5
맞아. 갈수록 몸이 더 힘들어지는 것 같애.	5
그런 음악 있으면 빨리 추천해줘.	5
나 영화 좋아해. 액션영화로 부탁해.	5
나 요즘 주식 시작했는데 너무 슬퍼.	5
친구 소개로 하게되었어.	5
요즘 케이팝이 좋잖아. 엔터테인먼트 주식이야.	5
샀을 때보다 많이 빠진 상태야.	5
지금은 팔지도 못해.	5
나 너무 우울해.	5
코로나 때문에 친구들도 못 만나고.	5
맞아요. 그리고 요즘 재택근무라 더 뭔가 맘이 무거워요.	5
네. 추천 부탁드려요.	5
그거 너무 고맙네.	5
톡방에 지인이 권유하더라고.	5
나 요즘 주식을 시작했는데.	5
친구가 추정해줬는데 좀 좋을 거 같아서 시작했어.	5
해외 주식을 시작했는데 잘 안 올라가지고 손해만 보고 있어요.	5
많이 내려가지고 지금 팔면 안될 거 같애요.	5
네. 그래야될 거 같아요. 손해가 너무 많아가지고.	5
나 너무 우울해.	5
코로나 땜에 밖에 나가지도 못하고 집에서 일을 해야하니까 일도 안되고 답답해.	5
몸도 처지고 게을러지고 일할 의욕이 없어.	5
그래. 기분전환은 해야되겠어. 너무 처지니까 안되겠어.	5
그래. 영화도 보면서 조금은 휴식을 취하면서 일도 해야되겠어.	5
나 요즘 주식을 시작했는데.	5
아는 지인이 좋은 상품이 있다고 해서 소개시켜줘서 했는데 자꾸 내려가.	5
"삼성 증권에 들었는데, 지금 자꾸 내려가고 있어. 경기가 안 좋은가 봐."	5
너무 많이 내려가서 팔아야 할지 걱정이 되고 있어. 손해를 많이 볼 것 같아.	5
조금만 더 지켜보다가 상황이 정 안 되면 팔아야겠지. 손해를 보더라도.	5
나 요즘 주식을 시작했는데.	5
단톡방에서 아는 지인이 주식을 추천해줘서 시작하게 됐어.	5
주식을 추천한 사람이 전자 종목이 오를거라고 해서 전자 종목을 구입했어.	5
주식 가격이 오르지는 않고 계속 떨어지고 있어서 속상해.	5
마음을 비우고 기다리다 보면 주식이 오르는 날도 있겠지?	5
나 너무 우울해.	5
코로나로 인해서 재택 근무를 시작하면서 집 안에만 있으니까 마음이 우울해.	5
모든 업무 처리를 비대면으로 하다 보니까 외출할 일이 없어져서 기력도 없고 몸이 계속 쳐져.	5
마음이 울적할 때는 음악을 듣는 게 제일 나은 거 같아.	5
나의 기분을 풀어줄라구 그렇게 노력하는 거야? 정말 고마워.	5
나 너무 우울해.	5
코로나 때문에 회사도 재택근무 한대.	5
맞아. 나가서 활동을 해야되는데. 몸이 더 아파오는 것 같애.	5
그런 음악 있으면 빨랑빨랑 추천 좀 해 줘 봐.	5
대리만족하게 영화나 볼래.	5
"나 주식하고 있는데, 정말 후회가 돼."	5
친구가 같이 하자고 해서 시작한 거야.	5
엔터테인먼트 주식이야. 요새 케이팝이 대세잖아.	5
샀을 때보다 많이 떨어졌어.	5
지금은 팔 수도 없어.	5
나 너무 우울해.	5
코로나 때문에 답답해서.	5
음 단톡방에 지인이 권유하더라구.	5
코로나 관련 주식이야.	5
어 많이 폭락했어.	5
응 그래 그래야겠다.	5
나도 잘 모르겠어. 그냥 친구 추천으로 그냥 한건데. 아휴.	5
나 너무 우울해.	5
코로나땜에 계속 재택근무하고 어디 나가지도 못하고 집에만 있으니까 기분이 너무 처져.	5
어. 기운도 하나도 없어.	5
음악? 뭐 들을만한 음악 있을까?	5
고마워. 그거 듣고 힘 낼게.	5
나 요즘 주식 시작했는데 망한 거 같아.	5
"나 게임, 게임 쪽으로 들었어."	5
어. 오를 생각은 안하고 지금 좀 떨어졌어.	5
응. 지금이 다 떨어지는 시기라고 하긴 하더라고. 좀 더 기다려봐야지 뭐.	5
나 너무 우울해.	5
코로나 때문에 매일 집에 있어야하니까 너무 우울해.	5
완전. 그냥 계속 침대에 누워 있고 싶어.	5
"아, 진짜? 추천해주는 거야?"	5
"아, 진짜? 기대된다. 뭐 찾아올지."	5
나 요즘 주식을 시작했는데.	5
단톡방에서 아는 지인이 주식을 추천해줘서 시작하게 됐어.	5
시간이 지나면 내가 가지고 있는 주식도 오를 가능성이 있겠지?	5
나 요즘 주식을 시작했어.	5
단톡방에서 주식을 해보라고 아는 지인이 추천해줬어.	5
주식을 추천해준 사람이 전자종목을 구입하라고 해서 전자 종목을 샀어.	5
시간이 지나도 주식이 오르지 않고 계속 떨어지고 있어.	5
어 진짜 그런 것 같애.	5
너무 고맙다.	5
나 너무 우울해.	5
코로나로 재택 근무를 시작하면서 집 안에만 있어서 마음이 울적해.	5
집 안에만 있어서 그런지 기력도 없고 몸이 계속 쳐져.	5
기분이 우울할 때는 음악을 듣는게 최고인 것 같아!	5
나 너무 우울해.	5
코로나 때문에 회사도 재택 근무한대.	5
맞아. 사람은 밖에 나가서 활동을 해야 한다고!	5
암튼 기분이 좋아질만한 걸로 부탁해.	5
어 단톡방에서 지인이 공유하더라고.	5
나 너무 우울해.	5
코로나 때문에 밖에 나가지도 못하고 집에서 일만 했어.	5
그래 한번 기분 전환 좀 할겸 음악도 들어야 되겠다.	5
나 요즘 주식을 시작했는데.	5
경기가 안 좋아서 바닥을 치고 있어.	5
상황 봐서 손해 보더라고 팔아야겠지.	5
나 요즘 주식 하고 있어. 후회가 돼.	5
친구가 같이 하자고 해서 하게 되었어.	5
요즘 케이팝이 대세잖아. 엔터테인먼트 주식을 좀 들고 있어.	5
처음 살 때보다 많이 좀 떨어졌어.	5
나도 지금 당장 팔 수는 없어. 손해가 많거든.	5
나 너무 우울해.	5
코로나 때문에 맨날 집에만 있고 밖에서 밥도 못 먹으니까 우울한 것 같애.	5
완전. 진짜 아무것도 하기가 싫어.	5
어떤 거? 추천해 줄 거야?	5
아 진짜? 그래주면 고맙고.	5
그냥 지인이 이거 좋다고 자꾸 꼬드겨서 한 번 해봤어.	5
"부동산 관련해서 이번에 그 회사? 그쪽 했거든? 근데, 아."	5
약간 죽이 됐든 밥이 됐든 그래야겠지? 지금 빼기에도 너무 늦었어.	5
그럼?	5
주식이 계속 떨어져서 지금 손해를 보고 있어. 속상해.	5
나 너무 우울해.	5
코로나 때문에 회사도 재택근무 한대.	5
맞아. 나가서 활동을 해야되는데. 이게 무슨 짓인지 몰라.	5
음악은 다 좋지. 추천해줘봐.	5
난 영화를 더 좋아해.	5
친구가 같이 하자고 하더라고.	5
생명과학 주식이야. 주식은 괜찮지.	5
처음 구매할 때보다 많이 빠져있어.	5
어차피 지금 팔 수도 없어. 손해가 많이 나.	5
어. 진짜로 그런 것 같아.	5
우와. 진짜 고마워.	5
나 요즘 주식을 하고 있는데.	5
단톡방에 지인이 권유해서.	5
너무 폭락했어.	5
모든 일이 비대면으로 이루어지다 보니까 외출할 일이 없어서 너무 울적하고 몸이 쳐져.	5
마음이 울적할 때는 음악을 들으면 나아지는 거 같아.	5
나 요즘 주식을 시작했는데.	5
조금만 더 지켜보면 주식도 오르겠.	5
시간이 지나면 주식이 오르는 날이 있겠지?	5
나 너무 우울해.	5
코로나 땜에 밖에 나갈 수가 없어. 집에서 일만 하니까 답답해.	5
몸도 처지고 게을러지고 있어. 뭔가를 하고 싶지가 않아.	5
"영화 너무 좋지. 재밌는 영화 실컷 봐야되겠다, 이참에."	5
나 요즘 주식을 시작했는데.	5
너무 많이 내려가서 손해를 보고 있어. 어떻게 해야할지 모르겠어.	5
그런 것 같아.	5
그래. 고마워.	5
나 너무 우울해.	5
코로나 때문에 회사도 재택근무 한대.	5
그러니깐 밖에 나가서 햇빛 받으며 활동해야 해!	5
그런 음악도 있었어? 좀 들려줘.	5
영화 너무 좋다. 고마워.	5
나 요즘 주식 하는데 정말 후회가 돼.	5
친구가 같이 하자고 해서 시작한 거야.	5
생명과학 주식이야. 주식은 괜찮아.	5
처음 샀을 때보다 많이 떨어졌어.	5
나 너무 우울해.	5
진짜 그런 것 같아.	5
그래. 그거 좋은 생각인걸?	5
나 요즘 주식을 시작했는데.	5
단톡방에 아는 지인이 주식을 추천해줘서 하게 됐어.	5
반도체 종목이 오를 거라고 해서 반도체 종목을 구입했어.	5
떨어진 내 주식이 회복할 수 있었으면 좋겠어.	5
너의 말대로 됐으면 정말 좋겠다.	5
나 너무 우울해.	5
코로나로 재택근무를 시작하면서 집 안에만 있었더니 마음이 울적한 거 같아.	5
모든 업무가 비대면으로 이루어지다 보니까 밖에 나갈 일이 없어서 그런지 몸이 처지고 마음이 울적해.	5
기분을 전환하는 데는 음악만 한게 없는 거 같아 너무 좋아.	5
날 위해서 그렇게까지 해 주는 거야? 너의 마음이 너무 고마워.	5
나 너무 우울해.	5
코로나 때문에 회사도 못 나가고 있어 재택근무래.	5
맞아 몸이 쭉쭉 처지고 아침에 일어난 것도 너무 힘들어.	5
기분이 좋아질 만한 음악 있었어? 나 좀 알려 줘.	5
나 영화 너무 좋아하는데 정말 고마워.	5
나 요즘 주식 하는데 힘들어.	5
친구가 좋은 주식 있다고 해서 시작하게 되었어.	5
생명과학 분야야. 주식은 정말 괜찮아.	5
처음 구입했을 때보다 많이 떨어졌어.	5
그래? 나도 그렇게 생각해.	5
나 요새 주식을 시작했는데.	5
코로나 관련 주식이야.	5
그래. 좀 참아보려구.	5
어떻게든 상황 보고서 정 안되면 팔아야겠지. 속상해도.	5
나 너무 우울해.	5
코로나 때문에 재택근무를 시작하면서 매일매일 집 안에만 있으니까 지치고 우울해.	5
모든 일이 비대면으로 이루어지니까 외출할 일이 없어서 그런지 몸이 처지고 의욕이 없어.	5
음악을 들으면 우울한 마음이 좀 나아지려나?	5
날 위해서 이렇게까지 해주는 거야? 너무 고마워. 잘 듣고 잘 볼게.	5
나 요즘 주식을 하고 있는데.	5
시간이 지나도 주식이 오르지 않고 계속 떨어지고 있어. 속상해.	5
시간을 가지고 지켜보다보면 어느 순간 주식이 오르겠지?	5
나 너무 우울해.	5
코로나 때문에 회사도 재택근무 한대.	5
맞아. 나가서 활동을 해야 되는데 활동을 못하니까 몸이 너무 근질근질해.	5
그래. 영화가 좋지.	5
나 요즘 주식 하는데 후회가 돼.	5
친구가 주식 하자고 해서 하게 된 거야.	5
바이오 주식이야. 요즘 괜찮다고 하더라고.	5
다른 바이오 주식들은 다 떴는데 내가 산 것만 지금 가격이 빠지고 있어.	5
지금 팔 수도 없어. 손해가 너무 심하거든.	5
코로나 관련 주식이야.	5
엄청 내렸어.	5
에. 한번 봐야지.	5
울적한 마음을 노래와 영화로 달래라고?	5
시원하고 맛있는 걸 먹으면 기분이 나아져?	5
나 요즘 주식을 시작했는데.	5
주식을 추천해 준 사람이 전자종목이 오를 거라고 해서 전자종목을 구입했어.	5
나 요즘 주식을 시작했는데.	5
아는 지인이 소개시켜줘서 시작했는데 자꾸 내려가고 있어.	5
상황을 봐서. 자꾸 내려가면 어쩔 수 없이 팔아야겠지. 일단은 기다려보고.	5
나 너무 우울해. 	5
코로나 때문에 재택 근무를 시작하면서 집 안에만 있었더니 마음이 울적해.	5
나는 잔잔한 음악을 좋아해. 그리고 공포 영화를 좋아해. 내가 좋아하는 것도 찾아 줘.	5
단톡방에서 아는 지인이 추천해줘서 주식을 시작하게 됐어.	5
계속 떨어지고 있어서 손해를 보고 있어. 속상해.	5
나 너무 우울해.	5
어. 기운이 하나도 없다.	5
들으면 좀 나아질까? 신나는 음악 들으면 될까?	5
어 고마워. 재밌는 걸로 부탁할게.	5
나 너무 우울해.	5
코로나 때문에 회사도 못 나가게 생겼어. 재택 근무 하래.	5
맞아. 밖에 나가서 활동해야 한다고. 이게 뭐야.	5
그런 거 있으면 빨리빨리 알려 줘야지.	5
그래주면 정말 고맙지.	5
나 요즘 주식을 시작했는데 후회돼.	5
친구가 연락와서 시작하게 되었어.	5
주식은 괜찮아. 생명과학 주식이거든.	5
처음 샀을 때보다 많이 빠져있어.	5
음 당장은 팔 수도 없어. 손해가 너무 커.	5
나 너무 우울해.	5
톡방에 지인이 권유하더라구.	5
코로나 관련 주식이야.	5
어. 완전 폭락이야.	5
조금 더 지켜볼거야.	5
나 너무 우울해.	5
코로나로 재택근무를 시작하면서 집 안에만 있으니까 너무나 답답하고 울적해.	5
모든 일을 비대면으로 처리하다 보니까 외출할 일이 없어져서 그런지 몸이 많이 처지고 의욕도 없어.	5
기분이 우울할 때는 음악을 들으면 기분이 좀 나아지긴 해.	5
나를 위해서 이렇게 애써주니까 너무 고마워.	5
단톡방에 아는 지인이 주식을 해보라고 추천해줘서 하게 되었어.	5
주식 가격이 계속 떨어지고 있어서 손해를 보고있어. 너무 속상해.	5
계속 떨어지고 있어서 주식을 팔아버릴까 고민하고 있었는데 너의 말을 들어보니까 조금만 더 기다려봐야겠어.	5
나 요즘 주식을 시작했는데.	5
어 나는 코로나 관련 주식이야.	5
가격 폭락해버렸어.	5
그래. 할 수 없지 뭐.	5
나 너무 우울해.	5
진짜 그래.	5
"아, 그것도 좋은 생각인 거 같아."	5
나 너무 우울해.	5
코로나가 시작하면서 집 안에서 재택근무를 시작하게 됐어. 집 안에만 있으니까 답답해.	5
집 안에만 있어서 그런지 기력도 없고 몸이 계속 쳐져.	5
기분이 우울할 때 음악을 들으면 좀 나아지긴 해.	5
와우! 날 위해서 그렇게까지 해주는 거야? 정말 고마워.	5
나 너무 우울해.	5
코로나 때문에 회사도 재택근무 한대.	5
맞아. 사람은 밖에 나가서 활동해야 된다고. 요즘 입맛도 없어.	5
음악 들으면 확실히 기분이 좋아지긴 해.	5
영화까지 찾아주면 정말 고맙지.	5
나 주식 시작했는데 후회하고 있어.	5
친구가 같이 하자고 해서 시작하게 되었어.	5
요즘 케이팝이 유명하잖아. 그래서 엔터테인먼트 주식 조금 샀어.	5
처음 샀을 때보다 많이 빠졌어.	5
나도 지금 당장 팔 수가 없어. 손해가 너무 심해.	5
단톡방에서 아는 지인이 주식을 추천해줬어.	5
전자 종목이 오를 거라고 해서 전자 종목을 구입했어.	5
시간을 가지고 지켜보다보면 손해를 만회하는 날이 오겠지?	5
시간을 가지고 지켜보다보면 내 주식이 오를 날이 있겠지?	5
나 너무 우울해.	5
밖에 나갈 일이 없으니까 기운도 없고 몸이 처지는 것 같아.	5
마음이 울적할 때는 음악을 듣는게 최고인 것 같아.	5
나를 위해서 이렇게 많은걸 해줘서 너무 고마워.	5
나 너무 우울해.	5
코로나 때문에 회사가 재택근무를 한대.	5
맞아. 밖에 나가서 활동해야 되는데 몸도 근질근질하고 죽겠어.	5
코로나 때문에 재택근무를 시작하면서 집안에만 있으니까 마음이 울적해.	5
날 위해서 이런것도 찾아주고 정말 고마워.	5
나 요즘 주식을 시작했는데.	5
코로나 신약개발 회사. 거기다 투자했어.	5
오를 줄 알았거든? 근데 떨어지고 있더라.	5
나 너무 우울해졌어.	5
코로나 때문에 회사가 재택근무 한대.	5
맞아. 사람은 밖에 나가서 활동을 해야하는데. 이게 뭐야.	5
나 너무 우울해.	5
코로나 때문에 나가지도 못하고.	5
맞아요. 밖에 안나가니까 몸도 뭔가 무겁고.	5
그것도 좋은데 운동하고 싶어요.	5
나 요즘 주식하는데 정말 힘들어.	5
친구한테 갑자기 연락 와서 같이 하자고 하더라고.	5
내가 들고 있는 주식은 괜찮은 주식이야. 생명과학 분야야.	5
어차피 팔지도 못해. 가격이 너무 많이 떨어져서.	5
나 주식 시작했는데 정말 답답해.	5
단톡방에서 아는 지인이 추천해줘서 시작하게 되었어.	5
주식 가격이 많이 떨어져서 손해를 봤어.	5
시간이 지나면 떨어졌던 주식도 오를 날이 있겠지?	5
나 요즘 주식을 시작했는데.	5
주식 가격이 엄청 폭락해버렸어.	5
나 너무 우울해.	5
너무 답답해.	5
나 요즘 주식을 시작했어.	5
단톡방에서 아는 지인이 주식을 해보라고 추천해줬어.	5
전자 종목이 전망이 있을 거라고 해서 전자 종목을 구입했어.	5
시간이 지나면 떨어졌던 주식도 오를 날이 있겠지?	5
나 너무 우울해.	5
코로나 때문에 재택근무를 시작하면서 집 안에만 있으니까 마음이 울적해.	5
음악을 들으면 기분이 좀 나아질 것 같아.	5
좋은 노래랑 영화 좀 찾아줘봐.	5
나 너무 우울해.	5
그냥 코로나 때문에 나가지도 못하고 집에 자꾸 갇혀 있으니까 우울해.	5
어떤 거? 추천 해주게?	5
아 진짜? 재밌겠다. 그거 보면 좀 기운이 나겠지?	5
지인이 되게 잘 될 거라고 한 번 해보라고 했거든?	5
그냥. 이번에 삼성 엄청 오르락 내리락 하잖아. 그래서 삼성 한 번 들어 봤지.	5
삼성은 어차피 오를 주식이니까 기다려 봐야겠지.	5
나 너무 우울해.	5
회사가 코로나 때문에 재택근무 한대.	5
맞아. 밖에 나가고싶어서 죽겠어.	5
있으면 빨리 나한테 좀 들려 줘.	5
너무 우울해.	5
해야 할 것 같아. 신나는 음악 듣고 기분 전환 좀 해야 되겠어.	5
추천해줘. 영화나 실컷 봐야겠어.	5
나 요즘 주식을 시작하는데.	5
삼성 증권에 들었는데 요즘 경기가 안 좋은지 자꾸 내려가고 있어.	5
너무 많이 내려가서 손해를 보고 있어 속상해.	5
상황 봐서 정 안 되면 손해를 보더라도 팔아야겠지.	5
너 너무 우울해.	5
맞아요 집에 있으니까 움직이지도 못하고.	5
네 좋을 거 같아요 추천 좀 해 주시겠어요?	5
네 감사해요 잘 받을게요.	5
나 요즘 주식 하는데.	5
친구가 같이 하자고 해서 시작하게 되었어.	5
생명과학 분야야 코로나 때문에 요즘 핫 하잖아.	5
처음 구매했을 때보다 많이 빠졌어.	5
나 코로나 때문에 우울한 것 같아.	5
단톡방에서 아는 지인이 주식을 해 보라고 추천해 줘서 시작하게 되었어.	5
전자 종목이 주식이 오를 거라고 해 가지고 전자 종목을 구입하게 되었어.	5
시간이 지나면서 주식이 떨어져서 손해를 보고 있어 속상해.	5
시간이 지나면 내 주식도 오르는 날이 있겠지.	5
나 너무 우울해.	5
코로나때문에 재택근무를 시작하면서 집 안에만 있다 보니깐 마음이 우울해.	5
집 안에만 있어서 그런지 몸이 계속 쳐지고 기력도 없어.	5
와우! 내가 기분이 안좋은데 너의 추천으로 기분이 좋을 것 같아.	5
우울한 기분이 네가 노래와 영화를 찾아줘서 나아질 것 같아.	5
나 너무 우울해.	5
코로나 때문에 회사도 재택근무로 바뀌었어.	5
